1.000000000000000000e+00,2.749910021915269454e-11,2.371272622703202160e-10,5.423351351341310078e-11
1.000000000000000000e+00,2.748268800034647796e-11,2.369482388075994095e-10,5.420269788558584878e-11
1.000000000000000000e+00,2.746623414817683795e-11,2.367611939835256862e-10,5.417169143817623933e-11
1.000000000000000000e+00,2.744847925340021533e-11,2.365680151772409090e-10,5.413832923628625338e-11
1.000000000000000000e+00,2.743084058509648315e-11,2.363659268311835149e-10,5.410508846503958580e-11
1.000000000000000000e+00,2.741185577137539298e-11,2.361555118124414321e-10,5.406939132535093506e-11
1.000000000000000000e+00,2.739199665702241049e-11,2.359402950791178455e-10,5.403227865130588725e-11
1.000000000000000000e+00,2.737220172743803914e-11,2.357212203207836865e-10,5.399519026338950312e-11
1.000000000000000000e+00,2.735137810683241355e-11,2.354996753162197365e-10,5.395638102978494999e-11
1.000000000000000000e+00,2.733083030725946827e-11,2.352783523562607115e-10,5.391790486308778441e-11
1.000000000000000000e+00,2.731019577151272415e-11,2.350567518405455303e-10,5.387955706592784111e-11
1.000000000000000000e+00,2.728988909850293965e-11,2.348309047217611578e-10,5.384134110775207205e-11
1.000000000000000000e+00,2.726876190128901811e-11,2.346008109999075941e-10,5.380192125148397508e-11
1.000000000000000000e+00,2.724713683843749124e-11,2.343709115670833398e-10,5.376171383075778465e-11
1.000000000000000000e+00,2.722635485119528909e-11,2.341381533099706758e-10,5.372265479697269086e-11
1.000000000000000000e+00,2.720444876314065397e-11,2.339020088726329050e-10,5.368178818132562924e-11
1.000000000000000000e+00,2.718266410572933722e-11,2.336665860802611405e-10,5.364125463258595516e-11
1.000000000000000000e+00,2.716089679555278025e-11,2.334300253092891353e-10,5.360055108094563536e-11
1.000000000000000000e+00,2.713925265074301763e-11,2.331928261600779706e-10,5.356018406565965506e-11
1.000000000000000000e+00,2.711700308744013910e-11,2.329563486558328123e-10,5.351892540250702268e-11
1.000000000000000000e+00,2.709528781896786143e-11,2.327222858866662136e-10,5.347841613989601228e-11
1.000000000000000000e+00,2.707369398113890213e-11,2.324911513307270639e-10,5.343813933023078278e-11
1.000000000000000000e+00,2.705232565736181982e-11,2.322628755990763239e-10,5.339850783769861664e-11
1.000000000000000000e+00,2.703128172687474517e-11,2.320379444142872671e-10,5.335951125395865802e-11
1.000000000000000000e+00,2.701056392440115417e-11,2.318176484106260204e-10,5.332095528998159750e-11
1.000000000000000000e+00,2.696613939090486411e-11,2.317924463479670294e-10,5.325072327533320049e-11
1.000000000000000000e+00,2.695970877097941809e-11,2.321021291828984090e-10,5.324930427152985146e-11
1.000000000000000000e+00,2.699109512283026646e-11,2.325967057847933006e-10,5.331271535347070767e-11
1.000000000000000000e+00,2.703896308242637048e-11,2.331243531550342141e-10,5.340288974919893406e-11
1.000000000000000000e+00,2.709032824455004373e-11,2.336001669878129405e-10,5.349698115053591607e-11
1.000000000000000000e+00,2.712740101995514408e-11,2.340814209134123303e-10,5.356845869664006443e-11
1.000000000000000000e+00,2.717271199714765828e-11,2.346285665755232230e-10,5.365496588694007585e-11
1.000000000000000000e+00,2.722781028419163363e-11,2.351756012153316533e-10,5.375668313267745191e-11
1.000000000000000000e+00,2.728286346842523358e-11,2.356479456011584261e-10,5.385623544351680891e-11
1.000000000000000000e+00,2.733051979175726842e-11,2.360014961233503072e-10,5.394053259610842588e-11
1.000000000000000000e+00,2.736609376607912480e-11,2.362325335347748023e-10,5.400250385756422133e-11
1.000000000000000000e+00,2.738980049710182385e-11,2.363560180906887354e-10,5.404269046160870005e-11
1.000000000000000000e+00,2.740349266949770879e-11,2.363916284942035873e-10,5.406485675818473169e-11
1.000000000000000000e+00,2.740809142143252330e-11,2.363591822263089171e-10,5.407073400132134111e-11
1.000000000000000000e+00,2.740642088272515764e-11,2.362775808339989680e-10,5.406557840315073804e-11
1.000000000000000000e+00,2.739931025119712871e-11,2.361645046189408959e-10,5.405093386756654184e-11
1.000000000000000000e+00,2.738943620517186872e-11,2.360356909925087621e-10,5.403166455919539146e-11
1.000000000000000000e+00,2.737768518834560183e-11,2.358952755354692954e-10,5.400919989018149181e-11
1.000000000000000000e+00,2.736499915556578344e-11,2.357495587634872436e-10,5.398509764220627005e-11
1.000000000000000000e+00,2.735184821689440327e-11,2.355953765409424250e-10,5.396008639912963645e-11
1.000000000000000000e+00,2.733807971666557535e-11,2.354296202433658891e-10,5.393384697183201126e-11
1.000000000000000000e+00,2.732275170003184428e-11,2.352518735371234015e-10,5.390494994816918961e-11
1.000000000000000000e+00,2.730706979980901394e-11,2.350581118637506961e-10,5.387483167917928029e-11
1.000000000000000000e+00,2.728895061310243619e-11,2.348510830252337200e-10,5.384072701564157626e-11
1.000000000000000000e+00,2.726470785252566031e-11,2.346876304404332814e-10,5.379822629048014448e-11
1.000000000000000000e+00,2.724225185712914055e-11,2.346665917141166346e-10,5.376242853682988709e-11
1.000000000000000000e+00,2.724027774181347894e-11,2.347942118507972964e-10,5.376325079575750010e-11
1.000000000000000000e+00,2.725482860232997240e-11,2.349715977345567808e-10,5.379125270210671772e-11
1.000000000000000000e+00,2.727282115422280384e-11,2.351199790417979330e-10,5.382378570617518676e-11
1.000000000000000000e+00,2.728832611265108454e-11,2.352052164145135293e-10,5.385047963102351787e-11
1.000000000000000000e+00,2.729769708886831125e-11,2.352168737562720935e-10,5.386548151964376530e-11
1.000000000000000000e+00,2.729936415812872497e-11,2.351666361644078052e-10,5.386671664275866078e-11
1.000000000000000000e+00,2.729592767092281491e-11,2.350688810270895601e-10,5.385828935611236545e-11
1.000000000000000000e+00,2.728749344538261568e-11,2.349348493524416881e-10,5.384124049379046539e-11
1.000000000000000000e+00,2.727531915602821044e-11,2.347776417721547659e-10,5.381762743783546910e-11
1.000000000000000000e+00,2.726111870965386430e-11,2.346088601168361265e-10,5.379063514054926998e-11
1.000000000000000000e+00,2.724526507180691226e-11,2.344370808593509992e-10,5.376089157183017164e-11
1.000000000000000000e+00,2.722926398246450219e-11,2.342699090274180662e-10,5.373116188089888112e-11
1.000000000000000000e+00,2.721285696782871355e-11,2.341158100716000945e-10,5.370124483983218511e-11
1.000000000000000000e+00,2.719827488228965251e-11,2.339809734852593692e-10,5.367472091788449973e-11
1.000000000000000000e+00,2.718468852802580216e-11,2.338680915592306064e-10,5.365015723346466814e-11
1.000000000000000000e+00,2.717240148164545843e-11,2.337922910822243239e-10,5.362897972926994328e-11
1.000000000000000000e+00,2.716369663924300681e-11,2.337637583504914573e-10,5.361466132169923071e-11
1.000000000000000000e+00,2.716027576454838055e-11,2.337802451624071409e-10,5.360975205426221635e-11
1.000000000000000000e+00,2.716141547787209731e-11,2.338261806400510068e-10,5.361292312877630195e-11
1.000000000000000000e+00,2.716587198248188173e-11,2.338823856806726553e-10,5.362171817679950436e-11
1.000000000000000000e+00,2.717157401854741750e-11,2.339310134491512372e-10,5.363204672037547027e-11
1.000000000000000000e+00,2.717603052315720191e-11,2.339667071193929360e-10,5.364013053177352219e-11
1.000000000000000000e+00,2.717981395505830733e-11,2.339899107806076017e-10,5.364667737817185866e-11
1.000000000000000000e+00,2.718276992386137181e-11,2.339926030714423177e-10,5.365128133427710111e-11
1.000000000000000000e+00,2.718318278804865429e-11,2.339774207715805687e-10,5.365159011505582498e-11
1.000000000000000000e+00,2.718204307472493753e-11,2.339484161950622365e-10,5.364892904924367656e-11
1.000000000000000000e+00,2.718007242885622787e-11,2.339060056755215555e-10,5.364452632106164742e-11
1.000000000000000000e+00,2.717592643974864330e-11,2.338547411273594889e-10,5.363665067648071272e-11
1.000000000000000000e+00,2.717188279932614137e-11,2.337954274622688899e-10,5.362867441793817136e-11
